seq_id	clans	has_samases	has_ocrs	has_stpks	has_T3p0.6	has_T7p0.4	has_T7p0.6B	has_T3p0.65	has_T7p0.6A	has_T7p0.5	has_adgs	has_htgs
MGV-GENOME-0236426	frozenset({'12_clan', '86_clan', '795_mono', '1_clan, 6_clan, 9_clan', '32_clan, 142_clan', '142_clan', '1876_mono'})	False	False	False	False	False	False	False	False	False	False	False
MGV-GENOME-0237417	frozenset({'12_clan', '795_mono', '1_clan, 6_clan, 9_clan', '132_clan', '142_clan', 'outlier: 16_clan', '32_clan, 142_clan', '16_clan'})	False	False	False	False	False	False	False	False	False	False	False
MGV-GENOME-0239111	frozenset({'2197_mono', '2568_mono', '850_mono', '37_clan', '969_mono', '1_clan, 6_clan, 9_clan', '1238_mono', '1114_mono', '407_pair', '2066_mono', '65_clan', '102_clan', '472_mono', '1540_mono', '34_clan'})	False	False	False	False	False	False	False	False	False	False	False
MGV-GENOME-0239500	frozenset({'14_clan', '1_clan, 6_clan, 9_clan', '2715_mono', '396_pair', '553_mono', '30_clan', '5_clan', '38_clan', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
MGV-GENOME-0241856	frozenset({'14_clan', '17_clan', '12_clan', '95_clan', '1_clan, 6_clan, 9_clan', '122_clan', '46_clan', '5_clan', '82_clan', '103_clan', '93_clan', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
MGV-GENOME-0242488	frozenset({'14_clan', '2506_mono', '1873_mono', '1_clan, 6_clan, 9_clan', '1594_mono', '1947_mono', '379_pair', '5_clan', '41_clan'})	False	False	False	False	False	False	False	False	False	False	False
MGV-GENOME-0243372	frozenset({'71_clan', '2692_mono', '1_clan, 6_clan, 9_clan', '601_mono', '1238_mono', '1114_mono', 'outlier: 43_clan', '1061_mono', '814_mono', '2066_mono', '65_clan', '1540_mono', '376_pair', '472_mono'})	False	False	False	False	False	False	False	False	False	False	False
MGV-GENOME-0243489	frozenset({'403_pair', '1779_mono', '261_pair', '1407_mono', '704_mono', '638_mono', '1_clan, 6_clan, 9_clan', '2326_mono', '1739_mono', '2439_mono', '1795_mono'})	False	False	False	False	False	False	False	False	False	False	False
MGV-GENOME-0244631	frozenset({'14_clan', '2506_mono', '1873_mono', '1_clan, 6_clan, 9_clan', '1594_mono', '1947_mono', '379_pair', '5_clan', '41_clan'})	False	False	False	False	False	False	False	False	False	False	False
MGV-GENOME-0246019	frozenset({'2387_mono', '802_mono', '1099_mono', '1_clan, 6_clan, 9_clan', '2620_mono', '1238_mono', '1705_mono', '309_pair', '1849_mono', '2782_mono', '2332_mono', '65_clan', '2773_mono', '1305_mono', '1191_mono', '472_mono'})	False	False	False	False	False	False	False	False	False	False	False
MGV-GENOME-0250214	frozenset({'1417_mono', '1853_mono', '1_clan, 6_clan, 9_clan', '430_pair', '50_clan', '72_clan', '1973_mono', 'outlier: 37_clan', '1726_mono', '1628_mono'})	False	False	False	False	False	False	False	False	False	False	False
MGV-GENOME-0251097	frozenset({'57_clan', '2673_mono', '1_clan, 6_clan, 9_clan', '174_clan', 'outlier: 34_clan', '344_pair', '1638_mono', '50_clan', '2190_mono', 'outlier: 37_clan', '359_pair', '358_pair', '34_clan'})	False	False	False	False	False	False	False	False	False	False	False
MGV-GENOME-0252610	frozenset({'1993_mono', '1_clan, 6_clan, 9_clan', '1939_mono', '323_pair', '1250_mono'})	False	False	False	False	False	False	False	False	False	False	False
MGV-GENOME-0253548	frozenset({'261_pair', '623_mono', '704_mono', '2326_mono', '1_clan, 6_clan, 9_clan', '982_mono', '1023_mono', '648_mono', '1079_mono', '232_pair'})	False	False	False	False	False	False	False	False	False	False	False
MGV-GENOME-0253942	frozenset({'394_pair', '128_clan', '2737_mono', '253_pair', '1_clan, 6_clan, 9_clan', '1414_mono', '349_pair', '36_clan', '343_pair'})	False	False	False	False	False	False	False	False	False	False	False
MGV-GENOME-0254773	frozenset({'1769_mono', '1337_mono', '983_mono', '2224_mono', '1358_mono', '2420_mono', '1_clan', '288_pair', '1636_mono', '1581_mono', '2152_mono', '2014_mono'})	False	False	False	False	False	False	False	False	False	False	False
MGV-GENOME-0255098	frozenset({'2298_mono', '1791_mono', '12_clan', '1552_mono', '1_clan, 6_clan, 9_clan', '1363_mono', '1594_mono', '16_clan', '32_clan', '1767_mono', '41_clan'})	False	False	False	False	False	False	False	False	False	False	False
MGV-GENOME-0257372	frozenset({'1999_mono', '1_clan', '210_pair', '267_pair', '13_clan', '1149_mono', '331_pair', '1708_mono', '413_pair', '1104_mono', '2353_mono', '1282_mono', '1736_mono'})	False	False	False	False	False	False	False	False	False	False	False
MGV-GENOME-0258966	frozenset({'1_clan, 6_clan, 9_clan', '1432_mono'})	False	False	False	False	False	False	False	False	False	False	False
MGV-GENOME-0260459	frozenset({'838_mono', '1_clan, 6_clan, 9_clan', '988_mono', '2087_mono', '52_clan', '2711_mono'})	True	False	False	False	False	False	False	False	False	True	False
MGV-GENOME-0261429	frozenset({'115_clan', '1_clan, 6_clan, 9_clan', '1955_mono', '181_clan', '436_pair', 'outlier: 44_clan', '2622_mono'})	False	False	False	False	False	False	False	False	False	False	False
MGV-GENOME-0262495	frozenset({'2002_mono', '8_clan', '31_clan', '1_clan, 6_clan, 9_clan', '33_clan', '1365_mono', '179_clan', '21_clan', '2469_mono', '4_clan, 8_clan'})	False	True	True	False	False	False	False	True	False	True	True
MGV-GENOME-0262784	frozenset({'115_clan', '1_clan, 6_clan, 9_clan', '144_clan', '1955_mono', '790_mono', '181_clan', '436_pair', 'outlier: 44_clan', '2622_mono'})	False	False	False	False	False	False	False	False	False	False	False
MGV-GENOME-0263360	frozenset({'1_clan, 6_clan, 9_clan', '279_pair', '47_clan', '565_mono', '1935_mono', '1975_mono'})	False	False	False	False	False	False	False	False	False	False	False
MGV-GENOME-0263392	frozenset({'1_clan, 6_clan, 9_clan', '1950_mono', '1955_mono', '144_clan', '181_clan', '266_pair', '436_pair', 'outlier: 44_clan', '2622_mono'})	False	False	False	False	False	False	False	False	False	False	False
MGV-GENOME-0263411	frozenset({'264_pair', 'outlier: 83_clan', '1_clan, 6_clan, 9_clan', '1137_mono', '157_clan', '1608_mono'})	False	False	False	False	False	False	False	False	False	False	False
MGV-GENOME-0263483	frozenset({'20_clan', '1_clan, 6_clan, 9_clan', '33_clan', '94_clan', '179_clan', '4_clan, 8_clan', '31_clan, 48_clan'})	False	True	False	False	True	True	False	False	False	True	True
MGV-GENOME-0264505	frozenset({'62_clan', '236_pair', '1_clan, 6_clan, 9_clan', '77_clan', '36_clan', '2329_mono', '443_mono'})	False	False	False	False	False	False	False	False	False	False	False
MGV-GENOME-0264587	frozenset({'171_clan', '1_clan, 6_clan, 9_clan', '33_clan', '15_clan', '68_clan', '21_clan', '25_clan', '63_clan'})	False	True	False	True	False	False	False	False	False	True	True
MGV-GENOME-0264710	frozenset({'580_mono', '13_clan', '776_mono', '1_clan, 6_clan, 9_clan', '73_clan', '33_clan', '1580_mono', '15_clan', '2348_mono', '21_clan', '68_clan', '116_clan', '1558_mono', '171_clan', '835_mono', '63_clan'})	False	True	False	True	False	False	False	False	False	True	True
MGV-GENOME-0264970	frozenset({'22_clan, 25_clan, 52_clan', '14_clan', '1_clan, 6_clan, 9_clan', '15_clan', '2772_mono', '179_clan', '1317_mono', '4_clan, 8_clan'})	True	False	False	True	False	False	False	False	False	True	True
MGV-GENOME-0265313	frozenset({'264_pair', 'outlier: 83_clan', '2660_mono', '1137_mono', '342_pair', '1_clan, 6_clan, 9_clan', '157_clan', '1608_mono'})	False	False	False	False	False	False	False	False	False	False	False
MGV-GENOME-0265351	frozenset({'20_clan', '31_clan', '1_clan, 6_clan, 9_clan', '33_clan', '48_clan', '4_clan, 8_clan'})	False	True	False	False	True	False	False	True	True	True	True
MGV-GENOME-0265384	frozenset({'1762_mono', '1_clan, 6_clan, 9_clan'})	False	False	False	False	False	False	False	False	False	False	False
MGV-GENOME-0265429	frozenset({'outlier: 79_clan', '15_clan, 18_clan', '1_clan, 6_clan, 9_clan', '867_mono', '24_clan', '116_clan', '4_clan, 8_clan'})	False	False	False	False	False	False	False	False	False	False	False
MGV-GENOME-0265910	frozenset({'159_clan', '1151_mono', '120_clan', '1_clan, 6_clan, 9_clan', '333_pair', '149_clan', 'outlier: 37_clan'})	False	False	False	False	False	False	False	False	False	False	False
MGV-GENOME-0266617	frozenset({'263_pair', '1319_mono', '1_clan, 6_clan, 9_clan', '2274_mono', '502_mono', '900_mono'})	False	False	False	False	False	False	False	False	False	False	False
MGV-GENOME-0266658	frozenset({'114_clan, 198_clan', '1_clan, 6_clan, 9_clan', '395_pair', '36_clan', '981_mono', '200_pair', '1205_mono'})	False	False	False	False	False	False	False	False	False	False	False
MGV-GENOME-0266686	frozenset({'724_mono', '1_clan, 6_clan, 9_clan', '612_mono', '709_mono', '1602_mono', '2400_mono', '241_pair'})	False	False	False	False	False	False	False	False	False	False	False
MGV-GENOME-0266689	frozenset({'394_pair', '1348_mono', '1_clan, 6_clan, 9_clan', '1414_mono', '240_pair', '719_mono', '343_pair'})	False	False	False	False	False	False	False	False	False	False	False
MGV-GENOME-0266805	frozenset({'14_clan', '1_clan, 6_clan, 9_clan', '2715_mono', '396_pair', '553_mono', '30_clan', '5_clan', '38_clan', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
MGV-GENOME-0267044	frozenset({'520_mono', '120_clan', '1_clan, 6_clan, 9_clan', '2582_mono', '2096_mono', '146_clan', '37_clan'})	False	False	False	False	False	False	False	False	False	False	False
MGV-GENOME-0267196	frozenset({'13_clan', '1_clan, 6_clan, 9_clan', '96_clan', '56_clan', 'bridge: 13_clan, 13_clan', '375_pair', '380_pair', '2353_mono', '2127_mono'})	False	False	False	False	False	False	False	False	False	False	False
MGV-GENOME-0267293	frozenset({'362_pair', '1_clan, 6_clan, 9_clan', '1950_mono', '144_clan', '1955_mono', '181_clan', '436_pair', 'outlier: 44_clan', '2622_mono'})	False	False	False	False	False	False	False	False	False	False	False
MGV-GENOME-0268032	frozenset({'1_clan, 6_clan, 9_clan', '878_mono', '1950_mono', '1955_mono', '144_clan', '181_clan', '436_pair', 'outlier: 44_clan', '2622_mono'})	False	False	False	False	False	False	False	False	False	False	False
MGV-GENOME-0268195	frozenset({'22_clan, 25_clan, 52_clan', '14_clan', '8_clan', '1_clan, 6_clan, 9_clan', '284_pair', '15_clan', '175_clan', '171_clan', '63_clan'})	True	False	True	True	False	False	False	False	False	True	True
MGV-GENOME-0268257	frozenset({'171_clan', '411_pair', '14_clan', '1_clan, 6_clan, 9_clan', '73_clan', '2647_mono', '15_clan', '21_clan', '1160_mono', '68_clan', '63_clan'})	False	False	False	True	False	False	False	False	False	False	True
MGV-GENOME-0268676	frozenset({'22_clan, 25_clan, 52_clan', '8_clan', '1_clan, 6_clan, 9_clan', '15_clan', '175_clan', '68_clan', '171_clan', '63_clan'})	True	False	True	True	False	False	False	False	False	True	True
MGV-GENOME-0268939	frozenset({'1_clan, 6_clan, 9_clan', '1591_mono', '443_mono', '77_clan', '87_clan', '2593_mono', '370_pair', '1186_mono'})	False	False	False	False	False	False	False	False	False	False	False
MGV-GENOME-0268980	frozenset({'115_clan', '1_clan, 6_clan, 9_clan', '1955_mono', '181_clan', '266_pair', '436_pair', 'outlier: 44_clan', '1929_mono', '1971_mono', '2622_mono'})	False	False	False	False	False	False	False	False	False	False	False
MGV-GENOME-0269006	frozenset({'110_clan', '1_clan, 6_clan, 9_clan', '73_clan', '875_mono', '33_clan', '15_clan', '21_clan', '68_clan', '63_clan'})	False	True	False	True	False	False	False	False	False	True	True
MGV-GENOME-0269345	frozenset({'1_clan', '1_clan, 6_clan, 9_clan', '33_clan', '15_clan', '21_clan', '63_clan'})	False	True	False	True	False	False	False	False	False	True	True
MGV-GENOME-0269384	frozenset({'22_clan, 25_clan, 52_clan', '110_clan', '14_clan', '8_clan', '1_clan, 6_clan, 9_clan', '15_clan', '68_clan', '171_clan', '63_clan'})	True	False	True	True	False	False	False	False	False	True	True
MGV-GENOME-0269628	frozenset({'22_clan, 25_clan, 52_clan', '160_clan', '113_clan', '1_clan, 6_clan, 9_clan', '18_clan', '15_clan', '79_clan', '116_clan', '4_clan, 8_clan'})	True	False	False	True	False	False	True	False	False	True	True
MGV-GENOME-0269704	frozenset({'1_clan', '362_pair', '1950_mono', '1955_mono', '181_clan', '436_pair', 'outlier: 44_clan', '2622_mono'})	False	False	False	False	False	False	False	False	False	False	False
MGV-GENOME-0270012	frozenset({'22_clan, 25_clan, 52_clan', '1531_mono', '8_clan', '1_clan, 6_clan, 9_clan', '15_clan', '175_clan', '171_clan', '63_clan'})	True	False	True	True	False	False	False	False	False	True	True
MGV-GENOME-0270030	frozenset({'263_pair', '1272_mono', '1_clan, 6_clan, 9_clan', '2274_mono', '502_mono', '1319_mono'})	False	False	False	False	False	False	False	False	False	False	False
MGV-GENOME-0270216	frozenset({'1_clan, 6_clan, 9_clan', '22_clan, 25_clan', '15_clan', '116_clan', '4_clan, 8_clan'})	True	False	False	True	False	False	False	False	False	True	True
MGV-GENOME-0270879	frozenset({'22_clan, 25_clan, 52_clan', '1_clan, 6_clan, 9_clan', '412_pair', '18_clan', '15_clan', '4_clan, 8_clan'})	True	False	False	True	False	False	False	False	False	True	True
MGV-GENOME-0270993	frozenset({'935_mono', '394_pair', '2737_mono', '1_clan, 6_clan, 9_clan', '1414_mono', '349_pair', '36_clan', '1844_mono', '343_pair'})	False	False	False	False	False	False	False	False	False	False	False
MGV-GENOME-0270994	frozenset({'22_clan, 25_clan, 52_clan', '1_clan, 6_clan, 9_clan', '18_clan', '15_clan', '4_clan, 8_clan'})	True	False	False	True	False	False	False	False	False	True	True
MGV-GENOME-0271065	frozenset({'264_pair', '1_clan, 6_clan, 9_clan', '342_pair', '258_pair', '36_clan', '157_clan', '1136_mono'})	False	False	False	False	False	False	False	False	False	False	False
MGV-GENOME-0271102	frozenset({'outlier: 79_clan', '1_clan, 6_clan, 9_clan', '33_clan', '18_clan', '15_clan', '4_clan, 8_clan'})	False	True	False	True	False	False	False	False	False	True	True
MGV-GENOME-0271146	frozenset({'62_clan', '22_clan, 25_clan, 52_clan', '2043_mono', '1_clan, 6_clan, 9_clan', '412_pair', '18_clan', '15_clan', '4_clan, 8_clan'})	True	False	False	True	False	False	False	False	False	True	True
MGV-GENOME-0271295	frozenset({'2229_mono', '301_pair', '1173_mono', '13_clan', '678_mono', '1_clan, 6_clan, 9_clan', 'bridge: 13_clan, 13_clan', '56_clan', '96_clan', '2353_mono', '2090_mono'})	False	False	False	False	False	False	False	False	False	False	False
MGV-GENOME-0271735	frozenset({'22_clan, 25_clan, 52_clan', '1_clan, 6_clan, 9_clan', '18_clan', '15_clan', '175_clan', '4_clan, 8_clan'})	True	False	False	True	False	False	False	False	False	True	True
MGV-GENOME-0271769	frozenset({'22_clan, 25_clan, 52_clan', '1_clan, 6_clan, 9_clan', '412_pair', '18_clan', '15_clan', '79_clan', '4_clan, 8_clan'})	True	False	False	True	False	False	True	False	False	True	True
MGV-GENOME-0271781	frozenset({'outlier: 79_clan', '1_clan, 6_clan, 9_clan', '33_clan', '18_clan', '15_clan', '4_clan, 8_clan'})	False	True	False	True	False	False	False	False	False	True	True
MGV-GENOME-0271848	frozenset({'3_clan', '1423_mono', '1327_mono', '14_clan', '88_clan', '1_clan, 6_clan, 9_clan', '2149_mono', '122_clan', '46_clan', '19_clan', '5_clan', '82_clan', '103_clan', '93_clan', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
MGV-GENOME-0272106	frozenset({'2743_mono', '264_pair', '1445_mono', '207_pair', 'outlier: 83_clan', '1_clan, 6_clan, 9_clan', '1137_mono', '157_clan', '778_mono', '1608_mono', '1902_mono', '167_clan'})	False	False	False	False	False	False	False	False	False	False	False
MGV-GENOME-0272119	frozenset({'159_clan', '227_pair', '1151_mono', '1_clan, 6_clan, 9_clan', '2018_mono', '333_pair', '149_clan', '340_pair', 'outlier: 37_clan', '2366_mono'})	False	False	False	False	False	False	False	False	False	False	False
MGV-GENOME-0272175	frozenset({'394_pair', '1530_mono', '128_clan', '2737_mono', '1_clan, 6_clan, 9_clan', '1414_mono', '349_pair', '36_clan', '343_pair'})	False	False	False	False	False	False	False	False	False	False	False
MGV-GENOME-0272220	frozenset({'22_clan, 25_clan, 52_clan', '14_clan', '1_clan, 6_clan, 9_clan', '18_clan', '15_clan', '4_clan, 8_clan'})	True	False	False	True	False	False	False	False	False	True	True
MGV-GENOME-0272232	frozenset({'159_clan', '1151_mono', '120_clan', '1_clan, 6_clan, 9_clan', 'outlier: 37_clan', '905_mono', '37_clan'})	False	False	False	False	False	False	False	False	False	False	False
MGV-GENOME-0272248	frozenset({'22_clan, 25_clan, 52_clan', '160_clan', '113_clan', '1_clan, 6_clan, 9_clan', '18_clan', '15_clan', '79_clan', '4_clan, 8_clan'})	True	False	False	True	False	False	True	False	False	True	True
MGV-GENOME-0272520	frozenset({'22_clan, 25_clan, 52_clan', '1_clan, 6_clan, 9_clan', '18_clan', '15_clan', '116_clan', '4_clan, 8_clan'})	True	False	False	True	False	False	False	False	False	True	True
MGV-GENOME-0272541	frozenset({'22_clan, 25_clan, 52_clan', 'outlier: 79_clan', '1_clan, 6_clan, 9_clan', '18_clan', '15_clan', '4_clan, 8_clan'})	True	False	False	True	False	False	False	False	False	True	True
MGV-GENOME-0272651	frozenset({'22_clan, 25_clan, 52_clan', '1_clan, 6_clan, 9_clan', '18_clan', '79_clan', '15_clan', '4_clan, 8_clan'})	True	False	False	True	False	False	True	False	False	True	True
MGV-GENOME-0272845	frozenset({'22_clan, 25_clan, 52_clan', 'outlier: 79_clan', '1_clan, 6_clan, 9_clan', '18_clan', '15_clan', '4_clan, 8_clan'})	True	False	False	True	False	False	False	False	False	True	True
MGV-GENOME-0272856	frozenset({'1_clan, 6_clan, 9_clan', '33_clan', '18_clan', '1436_mono', '4_clan, 8_clan'})	False	True	False	False	False	False	False	False	False	True	False
MGV-GENOME-0273145	frozenset({'outlier: 79_clan', '1_clan, 6_clan, 9_clan', '33_clan', '18_clan', '15_clan', '4_clan, 8_clan'})	False	True	False	True	False	False	False	False	False	True	True
MGV-GENOME-0273329	frozenset({'62_clan', '22_clan, 25_clan, 52_clan', '113_clan', '1_clan, 6_clan, 9_clan', '18_clan', '15_clan', '4_clan, 8_clan'})	True	False	False	True	False	False	False	False	False	True	True
